dates,products,state,US,amount,card,fico,balance,income,Fraud
1/2/22,Shopping,AR,TRUE,88.23,Visa,604,1981.27,12000,0
12/12/22,Shopping,AL,TRUE,151.19,Amex,718,275.86,163000,0
5/9/22,Groceries,AR,TRUE,113.6,Mastercard,579,4414.78,84000,0
4/10/22,Shopping,AL,TRUE,151.66,Discover,688,-597.33,120000,0
12/25/22,Groceries,AK,TRUE,125.04,Mastercard,753,2155.78,46000,0
2/8/22,Entertainment,AZ,TRUE,100.68,Visa,470,10149.91,121000,0
11/27/22,Dining,AL,TRUE,90.9,Amex,574,-535.49,156000,0
10/19/22,Dining,AL,TRUE,174.73,Visa,648,1273.62,16000,0
12/3/22,Shopping,NA,FALSE,49.11,Visa,457,9616.77,118000,0
4/3/22,Entertainment,AL,TRUE,103.97,Discover,541,1069.94,28000,0
8/13/22,Entertainment,OR,TRUE,40.57,Visa,622,1912.7,41000,0
12/24/22,Entertainment,AZ,TRUE,226.45,Amex,839,545.21,107000,0
4/9/22,Entertainment,AZ,TRUE,52.79,Amex,669,1971.21,37000,0
12/6/22,Groceries,AL,TRUE,114.05,Amex,701,2085.2,39000,0
2/27/22,Shopping,AZ,TRUE,64.97,Visa,695,9344.67,139000,1
4/6/22,Shopping,AZ,TRUE,90.23,Visa,659,2103.72,17000,0
11/25/22,Travel,AK,TRUE,238.88,Visa,706,2003.31,33000,0
2/21/22,Shopping,AL,TRUE,153.72,Visa,658,-562.05,155000,0
1/30/22,Shopping,AK,TRUE,259.19,Visa,543,4212.82,101000,0
5/1/22,Shopping,AZ,TRUE,75.31,Discover,556,1032.73,13000,0
1/23/22,Entertainment,AL,TRUE,198.99,Visa,742,-100.94,163000,0
3/21/22,Groceries,NA,FALSE,87.5,Amex,850,1992.43,151000,0
6/5/22,Dining,CT,TRUE,210.99,Discover,598,1650.42,14000,0
11/23/22,Entertainment,AZ,TRUE,317.33,Amex,481,5111.04,79000,0
1/4/22,Shopping,AL,TRUE,61.29,Mastercard,572,1982.26,29000,0
7/8/22,Shopping,AL,TRUE,258.42,Amex,505,4504.2,92000,0
10/1/22,Groceries,AZ,TRUE,233.69,Discover,600,1239.48,16000,0
12/10/22,Dining,NY,TRUE,140.01,Visa,589,1320.76,13000,0
5/28/22,Groceries,AL,TRUE,71.24,Visa,791,658.86,152000,0
5/24/22,Groceries,AK,TRUE,151.34,Mastercard,623,5363.66,75000,0
10/30/22,Shopping,AR,TRUE,94.05,Mastercard,643,2343.3,28000,0
11/20/22,Dining,NA,FALSE,76.59,Mastercard,639,2393.71,43000,0
5/5/22,Shopping,NA,FALSE,100.89,Mastercard,608,1819.11,24000,0
10/17/22,Shopping,MT,TRUE,97.81,Mastercard,691,2696.96,39000,0
12/18/22,Shopping,AL,TRUE,96.74,Mastercard,636,1248.44,41000,0
12/31/22,Groceries,AR,TRUE,79.14,Visa,815,9734.25,119000,0
11/27/22,Entertainment,AZ,TRUE,96.9,Visa,569,10206.62,106000,0
8/1/22,Shopping,AL,TRUE,109.13,Visa,564,1636.91,23000,0
12/19/22,Entertainment,AR,TRUE,136.08,Visa,557,1052.02,36000,0
10/28/22,Entertainment,AL,TRUE,192.98,Mastercard,770,1379.87,110000,0
2/20/22,Shopping,AZ,TRUE,100.81,Amex,648,1174.88,50000,0
5/25/22,Entertainment,AL,TRUE,58.83,Visa,707,2157.4,41000,0
10/23/22,Shopping,NA,FALSE,41.78,Mastercard,697,-236.03,90000,1
9/14/22,Shopping,AZ,TRUE,136.91,Visa,655,1048.93,154000,0
6/6/22,Shopping,AL,TRUE,76.64,Visa,633,1795,13000,0
3/29/22,Dining,AL,TRUE,243.95,Amex,560,4463.25,80000,0
11/27/22,Groceries,VT,TRUE,124.38,Amex,689,2286.68,37000,0
11/19/22,Dining,AZ,TRUE,96.12,Mastercard,761,991.45,155000,0
9/17/22,Entertainment,AR,TRUE,47.45,Visa,749,1521.37,46000,0
10/16/22,Entertainment,AL,TRUE,98.47,Discover,520,1251.76,17000,0
8/9/22,Groceries,NA,FALSE,81.47,Mastercard,673,-1122.65,119000,0
9/28/22,Dining,AZ,TRUE,143.54,Visa,576,1316.02,21000,0
6/30/22,Shopping,AL,TRUE,245.85,Amex,759,3614.89,86000,0
8/13/22,Groceries,AK,TRUE,184.99,Visa,565,4976.21,54000,0
4/24/22,Dining,RI,TRUE,88.67,Discover,661,2085.68,25000,0
8/26/22,Shopping,AK,TRUE,150.35,Mastercard,850,1116.76,189000,0
11/13/22,Shopping,NA,FALSE,100.5,Amex,708,1486.09,28000,0
2/24/22,Groceries,KS,TRUE,230.8,Discover,550,1444.05,18000,0
5/29/22,Shopping,AL,TRUE,149.74,Amex,724,-300.59,165000,0
9/12/22,Entertainment,AZ,TRUE,202.39,Discover,758,1638.3,108000,0
6/26/22,Dining,AL,TRUE,86.69,Visa,740,2835.55,156000,0
3/9/22,Shopping,AR,TRUE,80.96,Mastercard,618,2039.19,26000,0
9/3/22,Shopping,AL,TRUE,53.15,Mastercard,679,9415.86,78000,0
3/26/22,Travel,AL,TRUE,772.57,Visa,658,5874.55,60000,1
11/25/22,Dining,AZ,TRUE,113.68,Discover,785,2207.49,157000,0
8/29/22,Shopping,AL,TRUE,58.59,Visa,738,2254.09,124000,1
2/9/22,Shopping,AZ,TRUE,144.56,Mastercard,737,2338.05,127000,0
4/17/22,Dining,AL,TRUE,137.78,Visa,599,1427.27,14000,0
12/21/22,Shopping,NA,FALSE,242.62,Visa,644,3469.62,89000,0
3/24/22,Entertainment,AR,TRUE,307.32,Mastercard,617,3860.22,63000,0
8/25/22,Shopping,AL,TRUE,59.12,Amex,651,2866.44,18000,1
2/27/22,Shopping,AZ,TRUE,255.77,Mastercard,554,7566.72,74000,0
1/7/22,Travel,AL,TRUE,621.43,Visa,600,1389.97,20000,0
4/10/22,Dining,AL,TRUE,160.99,Visa,580,1535.79,28000,0
7/30/22,Groceries,AL,TRUE,161.31,Amex,495,8118.39,110000,0
12/9/22,Groceries,AZ,TRUE,167.36,Amex,545,7289.07,104000,0
12/12/22,Shopping,AL,TRUE,97.1,Mastercard,686,1292.31,40000,0
8/3/22,Shopping,NA,FALSE,239.88,Discover,520,6759.46,70000,0
7/30/22,Dining,MT,TRUE,182.29,Discover,494,1739.07,20000,0
12/29/22,Shopping,AK,TRUE,95.78,Amex,562,1373.56,24000,1
11/8/22,Dining,AZ,TRUE,159.24,Visa,578,4940.02,94000,0
12/24/22,Shopping,AK,TRUE,82.61,Amex,700,8784.28,87000,1
10/8/22,Entertainment,CT,TRUE,118.15,Visa,611,1352.83,9000,0
10/21/22,Entertainment,AL,TRUE,99.5,Discover,551,1021.88,9000,0
11/12/22,Groceries,AK,TRUE,150.54,Visa,603,4890.94,83000,0
12/22/22,Entertainment,AL,TRUE,201.08,Mastercard,661,1632.53,167000,0
3/13/22,Dining,CA,TRUE,138.74,Discover,451,1987.89,18000,0
1/22/22,Shopping,AL,TRUE,45.49,Visa,575,812.87,11000,1
8/19/22,Groceries,AR,TRUE,177.17,Discover,617,1501.78,19000,0
6/23/22,Shopping,AL,TRUE,118.13,Mastercard,624,1451.69,48000,0
3/6/22,Dining,AL,TRUE,90.9,Amex,709,1015.71,158000,0
10/8/22,Entertainment,AK,TRUE,144.02,Visa,628,268.75,15000,1
9/4/22,Dining,AR,TRUE,208.3,Amex,702,3140.22,85000,0
4/29/22,Dining,NA,FALSE,182.82,Amex,481,4317.99,78000,0
1/15/22,Entertainment,AK,TRUE,83.11,Visa,556,1791.85,19000,0
5/7/22,Dining,AL,TRUE,205.44,Visa,556,6178.93,70000,0
2/4/22,Shopping,AL,TRUE,143.62,Visa,620,1995.41,138000,0
10/10/22,Dining,AL,TRUE,142.05,Discover,519,1542.77,14000,0
8/21/22,Shopping,AL,TRUE,71.98,Mastercard,597,8815.46,110000,1
11/16/22,Shopping,AK,TRUE,81.62,Visa,706,2684.11,39000,0
2/22/22,Shopping,AL,TRUE,53.07,Mastercard,432,9711.12,81000,0
1/2/22,Entertainment,AR,TRUE,313.98,Mastercard,544,3532.65,65000,0
9/28/22,Shopping,AL,TRUE,47.71,Mastercard,785,7504.14,122000,0
3/8/22,Dining,NA,FALSE,213.04,Amex,549,6641.38,79000,0
8/1/22,Travel,NA,FALSE,1016.85,Visa,519,4450.24,55000,1
3/27/22,Shopping,NA,FALSE,59.79,Discover,690,2271.41,36000,1
8/5/22,Dining,AR,TRUE,194.45,Discover,581,7053.55,63000,0
2/5/22,Groceries,AR,TRUE,72.77,Mastercard,715,1001.64,131000,0
7/1/22,Entertainment,AR,TRUE,67.42,Mastercard,582,820.75,23000,0
10/30/22,Groceries,AL,TRUE,76.42,Visa,829,-256.6,162000,0
10/29/22,Groceries,AZ,TRUE,180.96,Visa,529,6262.16,60000,0
3/27/22,Shopping,AK,TRUE,263.97,Discover,691,6520.04,90000,0
12/11/22,Shopping,AK,TRUE,48.6,Visa,541,10613.79,86000,0
10/16/22,Entertainment,AL,TRUE,54.31,Visa,719,2399.44,44000,0
10/5/22,Shopping,AZ,TRUE,85.11,Discover,534,1636.33,21000,0
3/30/22,Dining,AZ,TRUE,148.79,Visa,559,805.67,21000,0
8/14/22,Shopping,NA,FALSE,115.59,Mastercard,743,1891.5,42000,0
6/26/22,Groceries,NA,FALSE,162.25,Amex,514,4217.16,72000,0
12/16/22,Shopping,AR,TRUE,142.89,Amex,758,-497.01,1.00E+05,0
8/23/22,Groceries,MN,TRUE,144.2,Mastercard,572,3464.54,42000,0
12/11/22,Dining,AL,TRUE,191.42,Discover,650,1071.39,16000,0
5/17/22,Dining,AZ,TRUE,80.67,Visa,627,1975.7,13000,0
6/3/22,Groceries,AL,TRUE,135.54,Amex,656,2864.62,23000,0
3/23/22,Shopping,AL,TRUE,141.97,Amex,748,605.51,146000,0
1/19/22,Entertainment,AL,TRUE,48.29,Amex,700,1975.16,54000,0
12/25/22,Dining,TN,TRUE,74.67,Mastercard,685,2425.04,46000,0
10/12/22,Shopping,AL,TRUE,54.23,Discover,538,1327.04,15000,0
7/26/22,Groceries,AL,TRUE,171.01,Visa,507,3016.77,84000,0
3/27/22,Shopping,CA,TRUE,245.55,Visa,572,7028.98,60000,0
5/27/22,Entertainment,AZ,TRUE,51.55,Discover,735,2325.51,56000,0
11/5/22,Shopping,AL,TRUE,98.09,Visa,619,1626.03,19000,0
4/28/22,Dining,AL,TRUE,218.43,Visa,592,6871.73,79000,0
5/25/22,Entertainment,AZ,TRUE,92.22,Mastercard,513,8961.81,98000,0
1/24/22,Groceries,AL,TRUE,77.73,Visa,680,1568.38,131000,0
12/26/22,Groceries,AL,TRUE,101.17,Amex,616,1368.45,27000,1
12/4/22,Dining,AZ,TRUE,80.03,Visa,831,-431.18,128000,0
10/9/22,Dining,AL,TRUE,82.4,Visa,751,2137.92,133000,0
5/17/22,Groceries,AK,TRUE,125.88,Discover,651,920.32,53000,0
6/8/22,Groceries,AZ,TRUE,92.85,Visa,733,698.38,162000,0
3/23/22,Shopping,AZ,TRUE,47.31,Mastercard,601,11195.22,101000,0
12/7/22,Groceries,AZ,TRUE,135.22,Amex,599,4943.29,87000,0
7/14/22,Entertainment,AL,TRUE,57.97,Mastercard,701,1878.14,33000,0
11/4/22,Entertainment,AR,TRUE,194.48,Mastercard,643,550.37,134000,0
3/19/22,Entertainment,AL,TRUE,304.2,Visa,443,6027.73,82000,0
7/24/22,Groceries,AZ,TRUE,78.65,Visa,661,10279.15,99000,0
7/7/22,Entertainment,AL,TRUE,213.47,Amex,653,2088.86,108000,0
1/14/22,Dining,AR,TRUE,158.3,Amex,409,6458.24,84000,0
4/21/22,Groceries,AL,TRUE,124.05,Mastercard,616,1468.21,39000,0
11/11/22,Groceries,AL,TRUE,136.06,Amex,702,1574.61,34000,0
1/28/22,Shopping,AL,TRUE,94.41,Visa,592,1754.52,18000,0
4/16/22,Entertainment,AL,TRUE,107.96,Visa,583,10601.19,73000,0
12/9/22,Groceries,AZ,TRUE,72.9,Visa,775,3611.37,123000,0
7/28/22,Shopping,NA,FALSE,51.73,Visa,495,11232.53,97000,0
6/21/22,Entertainment,DE,TRUE,91.78,Mastercard,712,8480.36,71000,0
11/22/22,Entertainment,AL,TRUE,56.74,Discover,603,1411.43,24000,0
6/3/22,Entertainment,CA,TRUE,114.9,Discover,654,2321.23,27000,0
12/3/22,Shopping,AZ,TRUE,66.89,Visa,561,1460,12000,1
9/4/22,Shopping,CO,TRUE,241.83,Amex,599,3199.53,86000,0
2/18/22,Shopping,AL,TRUE,94.76,Visa,699,1572.5,39000,0
3/23/22,Shopping,AZ,TRUE,145.06,Discover,723,2207.23,136000,0
1/30/22,Shopping,AK,TRUE,101.53,Visa,655,2462.72,50000,0
5/24/22,Groceries,NA,FALSE,123.83,Discover,685,2328.94,35000,0
4/27/22,Groceries,AL,TRUE,73.41,Mastercard,737,447.12,170000,0
6/6/22,Shopping,AL,TRUE,54.75,Visa,694,11243.96,105000,0
1/29/22,Dining,IA,TRUE,173.92,Amex,626,4275.31,66000,0
12/1/22,Dining,NA,FALSE,120.64,Mastercard,591,1674.76,24000,0
4/4/22,Entertainment,AZ,TRUE,187,Visa,682,812.84,125000,0
7/23/22,Entertainment,MD,TRUE,199.56,Amex,850,330.94,132000,0
8/14/22,Entertainment,NA,FALSE,208.08,Mastercard,790,2329,140000,0
7/29/22,Dining,AK,TRUE,95.04,Visa,720,-643,161000,0
8/16/22,Entertainment,AK,TRUE,202.73,Visa,616,273.64,151000,0
6/13/22,Shopping,AL,TRUE,99.72,Mastercard,703,2191.3,43000,0
7/8/22,Entertainment,CA,TRUE,315.87,Amex,533,3871.6,64000,0
8/13/22,Groceries,AZ,TRUE,153.23,Amex,576,4494.19,76000,0
9/3/22,Dining,AL,TRUE,153.49,Discover,636,1019.4,17000,0
12/27/22,Groceries,NA,FALSE,211.85,Visa,659,2458.12,22000,0
3/31/22,Groceries,AK,TRUE,205.53,Discover,574,1299.42,23000,0
7/23/22,Entertainment,AL,TRUE,260.49,Visa,545,3721.81,95000,0
6/11/22,Groceries,AZ,TRUE,74.62,Mastercard,563,9159.03,76000,0
2/28/22,Entertainment,AL,TRUE,82.6,Visa,609,1731.1,17000,0
10/30/22,Groceries,AZ,TRUE,153.87,Amex,619,4601.53,66000,0
9/23/22,Shopping,NA,FALSE,153.17,Visa,761,-948.18,149000,0
10/9/22,Entertainment,VT,TRUE,40.23,Amex,683,2485.82,47000,0
7/15/22,Dining,NH,TRUE,103.13,Amex,660,605.32,128000,0
9/7/22,Entertainment,NA,FALSE,51.72,Visa,680,2633.4,53000,0
7/14/22,Shopping,AL,TRUE,107.64,Discover,668,1464.11,21000,0
11/21/22,Shopping,AR,TRUE,59.4,Visa,654,8980.03,129000,0
4/12/22,Entertainment,AL,TRUE,61.56,Discover,588,1321.35,14000,0
9/26/22,Groceries,AR,TRUE,54.67,Mastercard,553,10012.75,81000,1
1/1/22,Entertainment,NA,FALSE,56.69,Mastercard,634,1642.98,37000,0
11/25/22,Entertainment,AZ,TRUE,179.97,Visa,738,2474.5,153000,0
3/25/22,Travel,AL,TRUE,960.52,Amex,685,339.05,135000,1
1/10/22,Groceries,AZ,TRUE,225.72,Discover,570,1711.91,21000,0
7/9/22,Shopping,AL,TRUE,47.18,Visa,807,10803.75,133000,0
1/15/22,Groceries,AK,TRUE,117.57,Visa,673,1833.36,27000,0
7/17/22,Entertainment,AL,TRUE,54.26,Visa,722,2440.71,30000,0
3/14/22,Shopping,AK,TRUE,91.41,Amex,656,1245.2,36000,1
5/29/22,Entertainment,AL,TRUE,190.9,Visa,683,559.03,122000,0
6/26/22,Entertainment,AL,TRUE,203.43,Mastercard,757,906.06,155000,0
5/23/22,Groceries,AL,TRUE,73.93,Amex,669,2819.81,116000,0
12/14/22,Entertainment,AZ,TRUE,204.57,Visa,654,-290.59,159000,0
7/21/22,Shopping,AL,TRUE,73.06,Mastercard,669,2551.7,40000,1
11/27/22,Groceries,AL,TRUE,91.38,Mastercard,842,123.1,93000,0
2/26/22,Shopping,NA,FALSE,103.6,Amex,727,1503.42,27000,0
1/13/22,Entertainment,AL,TRUE,109.92,Visa,603,11539.51,112000,1
7/18/22,Dining,NA,FALSE,177.92,Discover,592,2624.5,22000,0
3/21/22,Shopping,AL,TRUE,68.44,Mastercard,552,1477.1,23000,0
5/30/22,Entertainment,AL,TRUE,187.44,Visa,827,1844.1,120000,0
8/22/22,Entertainment,AL,TRUE,296.75,Amex,530,5594,110000,0
1/16/22,Entertainment,AZ,TRUE,40.23,Visa,697,2174.66,22000,0
7/12/22,Entertainment,AL,TRUE,305.04,Mastercard,438,6019.91,67000,0
7/26/22,Dining,MT,TRUE,192.37,Amex,569,4209.1,84000,0
1/3/22,Dining,NA,FALSE,72.2,Mastercard,652,1406.27,52000,0
11/27/22,Groceries,AL,TRUE,157.16,Visa,575,1176.87,20000,0
8/1/22,Shopping,AL,TRUE,107.73,Mastercard,722,1684.03,34000,0
11/19/22,Shopping,NA,FALSE,253.46,Mastercard,586,3546.67,96000,0
5/19/22,Groceries,AK,TRUE,63.88,Visa,747,2666.73,164000,0
12/20/22,Entertainment,NA,FALSE,208.12,Visa,850,2243.75,134000,0
11/4/22,Groceries,AL,TRUE,135.5,Discover,731,2041.28,31000,0
7/11/22,Dining,AL,TRUE,99.47,Amex,696,1527.74,162000,0
4/8/22,Travel,AL,TRUE,299.41,Mastercard,707,1436.86,48000,0
10/18/22,Shopping,AK,TRUE,141.63,Amex,850,574.34,133000,0
6/6/22,Dining,AR,TRUE,167.13,Discover,626,993.62,18000,0
12/6/22,Dining,NA,FALSE,202.3,Visa,534,4590.83,81000,0
4/30/22,Groceries,AR,TRUE,63.97,Visa,654,9973.76,115000,0
1/7/22,Dining,AL,TRUE,95.34,Amex,727,115.55,167000,0
10/22/22,Entertainment,NA,FALSE,215.6,Visa,636,-349.12,158000,0
5/1/22,Shopping,AK,TRUE,70.18,Mastercard,548,1682.18,15000,1
10/16/22,Dining,AL,TRUE,111.75,Discover,687,6514.47,46000,0
12/27/22,Shopping,NA,FALSE,67.23,Visa,580,8912.12,71000,1
2/14/22,Dining,AL,TRUE,98.98,Visa,831,1026.01,127000,0
3/29/22,Dining,AL,TRUE,190.89,Amex,490,5790.87,74000,0
12/20/22,Dining,OH,TRUE,189.94,Amex,560,5956.79,91000,0
10/9/22,Groceries,AK,TRUE,83.95,Discover,636,1339.42,149000,0
11/20/22,Dining,AL,TRUE,187,Amex,679,4963.81,110000,0
12/16/22,Shopping,NA,FALSE,1167.94,Amex,850,17448.88,436000,0
6/13/22,Dining,AZ,TRUE,222.07,Visa,507,4917.64,96000,0
12/12/22,Shopping,AL,TRUE,94.78,Visa,694,1855.6,49000,0
1/10/22,Groceries,AZ,TRUE,168.61,Visa,604,2133.77,17000,0
9/7/22,Travel,AL,TRUE,1173.51,Amex,749,824.96,149000,0
12/3/22,Entertainment,AL,TRUE,47.76,Amex,684,1725.25,46000,0
7/10/22,Entertainment,AK,TRUE,111.62,Visa,631,2127.09,12000,0
5/27/22,Dining,MT,TRUE,202.3,Visa,577,1949.02,22000,0
11/2/22,Shopping,AL,TRUE,51.45,Mastercard,671,1973.68,30000,1
2/28/22,Entertainment,AZ,TRUE,296.71,Amex,663,4174.91,90000,0
2/3/22,Entertainment,AL,TRUE,88.29,Mastercard,592,1674.12,18000,0
11/7/22,Entertainment,AK,TRUE,202.13,Visa,636,1500.11,155000,0
5/26/22,Dining,NA,FALSE,123.32,Mastercard,798,2329.55,143000,0
8/2/22,Entertainment,NA,FALSE,112.7,Visa,686,1874.6,46000,1
5/17/22,Shopping,AK,TRUE,114.43,Amex,675,2831.43,64000,0
12/17/22,Shopping,AL,TRUE,80.35,Discover,691,1153.08,42000,0
4/3/22,Dining,AL,TRUE,430.66,Amex,788,18126.9,477000,0
1/14/22,Groceries,NA,FALSE,116.45,Amex,641,2694.78,42000,0
8/30/22,Shopping,AL,TRUE,80.98,Discover,596,1175.12,25000,0
7/9/22,Shopping,AZ,TRUE,265.71,Amex,706,3037.69,66000,0
2/28/22,Dining,AR,TRUE,89.22,Discover,696,1862.86,28000,0
5/12/22,Shopping,AL,TRUE,56.13,Mastercard,550,9516.61,43000,0
6/2/22,Dining,AK,TRUE,75.11,Visa,600,2197.55,29000,0
12/30/22,Travel,AZ,TRUE,1494.87,Amex,609,7422.07,79000,0
5/9/22,Shopping,AL,TRUE,259.73,Visa,525,4465.04,73000,0
7/3/22,Shopping,AL,TRUE,148.05,Amex,741,1825.7,148000,0
7/30/22,Shopping,AL,TRUE,39.83,Visa,578,10446.03,47000,0
11/26/22,Groceries,AL,TRUE,236.4,Discover,646,2054.93,21000,0
11/27/22,Entertainment,AR,TRUE,101.12,Discover,670,11797.19,77000,0
3/8/22,Travel,AZ,TRUE,13864.56,Mastercard,722,22234.45,528000,1
3/5/22,Groceries,AL,TRUE,243.95,Mastercard,588,1819.38,23000,0
10/8/22,Entertainment,AL,TRUE,52.32,Visa,663,2831.28,22000,0
5/15/22,Dining,MI,TRUE,110.4,Visa,789,9911.09,152000,0
12/10/22,Shopping,NA,FALSE,80.15,Visa,671,752.15,133000,1
8/12/22,Shopping,AL,TRUE,256,Amex,526,6560.62,103000,0
12/26/22,Travel,AZ,TRUE,223.91,Visa,671,2952.42,32000,0
12/14/22,Groceries,NA,FALSE,80.16,Visa,503,7890.65,66000,0
8/1/22,Travel,NA,FALSE,281.58,Amex,699,2783.06,40000,0
5/14/22,Shopping,NA,FALSE,73.88,Visa,651,1391.53,22000,0
1/12/22,Dining,CA,TRUE,78.04,Visa,647,2128.16,47000,0
4/2/22,Dining,AL,TRUE,90.56,Amex,745,3668.07,135000,0
1/23/22,Entertainment,AL,TRUE,206.28,Visa,737,642.27,156000,0
8/3/22,Dining,NA,FALSE,84.23,Visa,716,2209.11,57000,0
8/9/22,Shopping,WY,TRUE,155.6,Amex,757,1077.52,130000,0
8/9/22,Groceries,AK,TRUE,196.78,Discover,632,2197.11,23000,0
9/22/22,Groceries,AZ,TRUE,130.57,Mastercard,691,2040.55,38000,0
10/20/22,Dining,AL,TRUE,139.07,Discover,573,9251.6,58000,0
11/4/22,Dining,AL,TRUE,148.04,Discover,645,1810.77,18000,0
6/2/22,Travel,AL,TRUE,981.31,Amex,679,2805.74,111000,1
5/14/22,Groceries,AL,TRUE,220.26,Mastercard,560,2431.87,16000,0
10/31/22,Groceries,NA,FALSE,79.64,Visa,712,690.66,132000,0
9/14/22,Groceries,AR,TRUE,122.56,Mastercard,742,2117.6,38000,0
12/9/22,Shopping,ND,TRUE,93.77,Mastercard,580,1486.61,37000,0
10/21/22,Shopping,AK,TRUE,65.51,Visa,633,1554.34,21000,0
6/30/22,Entertainment,AR,TRUE,322.17,Mastercard,440,4124.92,82000,0
11/8/22,Groceries,AL,TRUE,180.47,Visa,596,1888.88,16000,0
10/31/22,Groceries,AR,TRUE,143.13,Amex,500,5124.49,86000,0
5/5/22,Shopping,NA,FALSE,68.89,Discover,441,3801.98,54000,1
12/15/22,Shopping,AZ,TRUE,143.32,Amex,669,700.34,173000,0
10/31/22,Dining,AZ,TRUE,134.49,Mastercard,648,1633.34,24000,0
2/18/22,Groceries,AK,TRUE,174.06,Mastercard,611,2084.04,83000,0
5/26/22,Shopping,AK,TRUE,252.97,Mastercard,447,3554.36,89000,0
11/13/22,Groceries,AL,TRUE,81.72,Visa,785,1090.36,142000,0
10/9/22,Groceries,NA,FALSE,115.25,Visa,672,1386.02,44000,0
1/18/22,Entertainment,CA,TRUE,50.96,Discover,721,1290.84,46000,0
5/6/22,Entertainment,AK,TRUE,283.12,Amex,518,5482.18,35000,0
7/29/22,Shopping,AL,TRUE,95.26,Mastercard,641,2800.1,26000,0
11/11/22,Groceries,AL,TRUE,272.15,Discover,542,2317.39,15000,0
12/21/22,Groceries,AL,TRUE,73.62,Visa,752,1972.69,96000,0
5/12/22,Shopping,AL,TRUE,82.85,Amex,719,1820.22,31000,0
3/27/22,Entertainment,ID,TRUE,290.2,Amex,517,1313.05,84000,0
1/13/22,Entertainment,AR,TRUE,122.69,Visa,528,1419.15,16000,0
1/10/22,Shopping,AL,TRUE,147.35,Mastercard,781,673.91,120000,0
1/30/22,Dining,PA,TRUE,111.01,Visa,792,8844.82,81000,0
10/21/22,Groceries,AL,TRUE,68.45,Visa,818,1832.73,116000,0
1/19/22,Entertainment,AL,TRUE,51.81,Mastercard,716,1668.12,51000,0
8/8/22,Dining,AR,TRUE,74.09,Discover,691,1376.94,30000,0
12/28/22,Travel,AK,TRUE,980.46,Discover,567,1819.6,20000,1
12/12/22,Entertainment,AL,TRUE,59.22,Visa,750,2811.99,33000,0
1/17/22,Dining,AL,TRUE,88.31,Visa,631,1243.19,40000,0
4/25/22,Shopping,AL,TRUE,51.17,Amex,584,8490.81,96000,0
11/25/22,Groceries,AK,TRUE,73.6,Mastercard,838,434.34,118000,0
4/30/22,Entertainment,AL,TRUE,106.99,Visa,536,2067.63,14000,0
9/17/22,Shopping,WV,TRUE,143.85,Mastercard,754,2592.37,170000,0
1/29/22,Travel,AL,TRUE,286.25,Visa,734,1670.33,44000,0
4/22/22,Groceries,AZ,TRUE,236.04,Visa,777,21717.62,563000,0
3/8/22,Shopping,AL,TRUE,54.9,Amex,684,2812.78,46000,1
1/1/22,Shopping,NA,FALSE,249.8,Visa,503,2034.33,105000,0
2/21/22,Groceries,AL,TRUE,145.51,Amex,592,7061.63,81000,0
2/12/22,Entertainment,AL,TRUE,184.99,Mastercard,723,324.86,160000,0
6/11/22,Shopping,AL,TRUE,88.57,Visa,694,2002.99,50000,0
6/23/22,Dining,AL,TRUE,113.17,Amex,698,2039.76,139000,0
2/5/22,Entertainment,GA,TRUE,209.8,Amex,752,2182.32,119000,0
3/23/22,Entertainment,NA,FALSE,93.76,Discover,599,1553.07,14000,0
1/23/22,Entertainment,AK,TRUE,203.2,Amex,762,1386.9,146000,0
12/24/22,Dining,AL,TRUE,80.41,Discover,720,1715.12,26000,0
5/29/22,Shopping,NA,FALSE,148.58,Visa,814,682.73,120000,0
6/15/22,Shopping,NA,FALSE,51.01,Mastercard,733,9820.12,132000,0
3/1/22,Entertainment,AK,TRUE,200.45,Mastercard,758,144.76,158000,0
9/24/22,Shopping,AL,TRUE,153.54,Visa,560,1395.69,142000,0
7/31/22,Dining,AR,TRUE,203.27,Amex,640,7337.72,74000,0
4/28/22,Shopping,AL,TRUE,60.95,Amex,559,1453.26,20000,1
5/26/22,Shopping,NA,FALSE,47.38,Discover,818,9107.98,109000,0
5/17/22,Shopping,NA,FALSE,101.41,Visa,619,6492.66,89000,1
3/13/22,Entertainment,AL,TRUE,113.38,Amex,562,2075.29,24000,0
1/29/22,Shopping,AL,TRUE,70.41,Discover,499,11389.33,102000,1
1/13/22,Shopping,IL,TRUE,149.06,Mastercard,783,480.67,155000,0
7/1/22,Entertainment,AL,TRUE,200.12,Visa,807,2322.04,135000,0
12/24/22,Groceries,KS,TRUE,73.45,Mastercard,777,2760.66,151000,0
2/16/22,Groceries,AK,TRUE,72.38,Visa,701,3011.54,132000,0
7/30/22,Entertainment,AL,TRUE,204.04,Amex,670,1383.44,139000,0
3/9/22,Shopping,AZ,TRUE,49.18,Visa,662,9125.72,112000,0
10/22/22,Shopping,AZ,TRUE,144.98,Visa,629,-563.78,148000,0
9/9/22,Groceries,AZ,TRUE,215.43,Visa,491,1975.95,14000,0
3/27/22,Dining,OH,TRUE,82.45,Visa,713,2182.1,29000,0
11/12/22,Dining,AL,TRUE,119.77,Visa,537,10587.13,107000,0
10/7/22,Dining,AL,TRUE,126.04,Amex,850,9169.41,105000,0
7/24/22,Shopping,NA,FALSE,150.3,Mastercard,632,739.55,146000,0
